volume,volume_weighted_average_price,open,close,high,low,timestamp,number_of_transactions
6.297998e6,54.9669,54.92,55.02,55.02,54.79,2019-12-26,27144
7.026476e6,55.2784,55.01,55.35,55.445,55.0,2019-12-27,38011
6.582911e6,55.222,55.18,55.27,55.385,55.06,2019-12-30,39212
8.058268e6,55.2406,55.2,55.35,55.38,54.98,2019-12-31,40808
1.1384635e7,55.0426,55.32,54.99,55.43,54.76,2020-01-02,57649
1.1711395e7,54.6918,54.32,54.69,54.99,54.09,2020-01-03,52934
1.4886473e7,54.6675,54.65,54.67,54.905,54.52,2020-01-06,57247
1.0415422e7,54.2916,54.45,54.25,54.6,54.15,2020-01-07,53894
1.083344e7,54.3862,54.27,54.35,54.64,54.15,2020-01-08,49535
1.5815619e7,55.206,55.0,55.34,55.395,54.839,2020-01-09,76798
1.3324283e7,55.6383,55.48,55.53,55.93,55.45,2020-01-10,59921
1.4564812e7,56.0207,55.53,56.13,56.23,55.42,2020-01-13,59657
1.6612853e7,55.9891,56.24,56.0,56.292,55.83,2020-01-14,64105
1.7914341e7,56.6773,56.0,56.7,56.98,56.0,2020-01-15,62493
1.0409589e7,56.7683,56.85,56.82,56.95,56.605,2020-01-16,45660
1.6084285e7,56.932,56.87,56.94,57.15,56.8,2020-01-17,52408
1.2241542e7,57.0363,56.85,57.17,57.245,56.5745,2020-01-21,54029
1.3058793e7,57.5088,57.25,57.61,57.64,57.1799,2020-01-22,54193
1.3026813e7,57.6481,57.38,57.83,57.845,57.24,2020-01-23,61420
8.810607e6,57.6544,57.85,57.68,57.87,57.46,2020-01-24,53708
1.4568283e7,57.5802,57.21,57.48,57.85,57.13,2020-01-27,78040
1.5381007e7,57.1817,57.45,57.01,57.75,56.97,2020-01-28,73188
1.3334752e7,57.0135,57.0,57.01,57.2571,56.66,2020-01-29,69975
2.0558803e7,58.5901,57.93,58.86,58.98,57.76,2020-01-30,106616
1.8005898e7,58.5426,58.97,58.4,59.075,58.145,2020-01-31,91053
1.2647895e7,58.7118,58.75,58.58,58.97,58.52,2020-02-03,72693
1.5704877e7,58.9984,58.75,58.84,59.45,58.62,2020-02-04,80523
1.1574263e7,58.833,58.9,58.85,59.08,58.535,2020-02-05,70704
9.591973e6,59.1232,58.98,58.99,59.34,58.84,2020-02-06,57511
8.97287e6,59.161,58.88,59.19,59.315,58.85,2020-02-07,50623
8.249042e6,59.6732,59.32,59.75,59.84,59.285,2020-02-10,49651
7.594559e6,59.6079,59.72,59.59,59.8,59.32,2020-02-11,56174
9.444838e6,59.4891,59.48,59.41,59.765,59.315,2020-02-12,54192
8.320895e6,59.6294,59.38,59.61,59.84,59.21,2020-02-13,49654
1.0093915e7,59.9019,59.63,59.95,60.07,59.62,2020-02-14,47875
1.0564735e7,59.6142,59.81,59.53,59.93,59.45,2020-02-18,49009
6.425946e6,59.7912,59.51,59.77,60.0,59.47,2020-02-19,43767
7.734851e6,59.5588,59.68,59.72,59.86,59.11,2020-02-20,49584
1.1606176e7,59.9373,59.51,60.13,60.13,59.43,2020-02-21,55732
1.4865812e7,59.1043,59.11,58.65,59.8,58.57,2020-02-24,85374
1.6174751e7,58.2769,58.7,57.82,59.2,57.62,2020-02-25,102217
1.6123428e7,57.8445,57.98,57.6,58.47,57.475,2020-02-26,89256
2.4071479e7,56.0204,57.15,54.93,57.89,54.88,2020-02-27,145148
4.1434526e7,52.93,53.83,53.49,53.89,51.58,2020-02-28,265244
2.6072201e7,54.9834,53.93,55.92,55.96,53.7,2020-03-02,158603
2.7524046e7,56.36,56.76,56.06,57.49,55.64,2020-03-03,186896
2.0879862e7,58.1848,56.41,58.92,59.0,56.41,2020-03-04,111124
1.8252769e7,57.0662,57.8,56.74,58.17,56.19,2020-03-05,127410
2.2821975e7,54.9972,54.94,55.26,55.91,53.98,2020-03-06,157330
2.8275464e7,52.3729,52.05,51.86,53.58,51.475,2020-03-09,211026
2.7849781e7,52.6161,53.22,53.66,53.795,51.17,2020-03-10,214044
2.2984855e7,52.0231,52.35,52.21,52.65,51.14,2020-03-11,168334
3.2516569e7,47.8433,48.54,47.16,49.93,46.69,2020-03-12,216267
3.4176986e7,48.1566,49.51,48.47,49.56,46.605,2020-03-13,209666
2.8682475e7,45.6483,42.24,45.26,47.88,41.17,2020-03-16,204982
3.2688064e7,46.5126,45.88,47.18,47.5,45.37,2020-03-17,238200
3.5780787e7,43.0917,44.74,44.85,45.15,41.59,2020-03-18,253252
4.2404788e7,42.0544,44.36,41.83,44.66,41.04,2020-03-19,270283
5.5118262e7,40.2184,41.95,38.3,42.07,37.51,2020-03-20,368798
4.602888e7,37.5779,38.755,37.56,38.8862,36.27,2020-03-23,299588
4.9895995e7,39.9354,41.22,39.45,41.4,38.83,2020-03-24,278668
4.3380453e7,41.7008,40.63,41.61,43.45,39.91,2020-03-25,295933
3.8363815e7,44.1688,42.84,44.29,45.27,42.45,2020-03-26,235522
2.3752366e7,43.2141,43.66,42.81,44.03,42.4,2020-03-27,161165
2.3965402e7,44.5277,43.04,45.0,45.56,43.04,2020-03-30,157418
2.5763763e7,44.5991,45.07,44.25,45.51,44.06,2020-03-31,150413
2.2638858e7,42.515,42.48,42.12,43.65,41.8,2020-04-01,156506
1.7946932e7,43.3102,42.22,43.95,44.19,41.8623,2020-04-02,140410
1.4543553e7,43.7434,43.58,43.83,44.335,43.31,2020-04-03,101473
2.3371066e7,46.0839,45.39,46.67,47.01,44.69,2020-04-06,153352
2.185495e7,47.4256,48.5,46.51,48.6,46.48,2020-04-07,142843
1.9248186e7,47.2733,46.64,47.82,48.09,46.33,2020-04-08,141516
1.9523621e7,49.1831,48.44,49.0,49.73,48.35,2020-04-09,147095
1.998192e7,47.1147,48.35,46.93,48.64,46.5,2020-04-13,149648
2.2295767e7,48.2674,47.94,48.92,49.25,46.93,2020-04-14,162514
1.3346885e7,47.7115,47.71,47.61,48.4,47.41,2020-04-15,103616
1.7934423e7,47.1348,47.4,47.1,47.85,46.76,2020-04-16,123364
2.0794303e7,47.8965,48.3,48.06,48.3,47.37,2020-04-17,126378
1.9397381e7,47.2173,47.79,46.53,48.0,46.31,2020-04-20,138019
2.7386044e7,45.5754,45.88,45.38,46.9014,44.26,2020-04-21,181802
1.6185269e7,45.7531,46.05,45.68,46.145,45.5,2020-04-22,108740
1.8057988e7,45.5455,45.95,45.07,46.1,44.97,2020-04-23,118185
1.5487787e7,45.3601,45.5,45.43,45.75,45.1201,2020-04-24,109303
1.9534156e7,46.4927,46.0,46.78,46.975,45.71,2020-04-27,124753
1.7697559e7,47.1558,47.9,46.74,48.0,46.57,2020-04-28,119240
1.604785e7,47.3785,47.27,47.12,47.86,46.88,2020-04-29,112221
2.1244861e7,46.0522,47.0,45.89,47.0,45.7,2020-04-30,142160
1.450707e7,45.6403,45.62,45.6,46.39,45.21,2020-05-01,104460
2.2835556e7,44.9194,45.32,45.14,45.48,44.6,2020-05-04,131293
1.3669662e7,45.6464,45.36,45.4,46.1,45.15,2020-05-05,103650
1.2265676e7,45.078,45.4,44.75,45.63,44.72,2020-05-06,98711
1.6721688e7,44.8249,45.15,44.6,45.24,44.5,2020-05-07,121703
1.4273869e7,45.8728,45.08,46.11,46.22,44.88,2020-05-08,98998
1.1289162e7,45.722,45.69,45.54,46.11,45.52,2020-05-11,87226
1.3792891e7,45.1941,45.6,44.82,45.85,44.8,2020-05-12,97860
