volume,volume_weighted_average_price,open,close,high,low,timestamp,number_of_transactions
1.92863e6,55.072,54.98,55.22,55.23,54.52,2019-12-26,12405
1.720438e6,55.0312,55.29,54.83,55.55,54.72,2019-12-27,13350
1.976739e6,54.5196,54.86,54.34,55.05,54.24,2019-12-30,12823
2.193075e6,54.5089,54.02,54.73,54.78,53.93,2019-12-31,15325
5.260459e6,54.0794,55.23,53.75,55.54,53.64,2020-01-02,28392
5.101818e6,52.7085,53.11,52.42,53.6,52.41,2020-01-03,29769
4.351409e6,52.3328,52.32,52.21,52.88,52.0,2020-01-06,27023
5.202222e6,52.4154,52.29,52.19,53.0648,51.99,2020-01-07,27929
3.703688e6,52.6428,52.41,52.73,53.17,51.92,2020-01-08,27110
2.721968e6,52.1985,52.75,52.19,53.07,51.8101,2020-01-09,18710
3.392457e6,51.9275,52.86,51.5,52.87,51.4,2020-01-10,24510
2.761011e6,52.1151,51.5,52.35,52.4,51.47,2020-01-13,19115
3.764546e6,52.2852,52.19,52.24,52.97,51.95,2020-01-14,24455
2.318052e6,52.2203,52.19,52.27,52.65,51.7,2020-01-15,17384
3.816046e6,52.4992,52.58,52.48,52.87,52.17,2020-01-16,18700
4.308847e6,52.9677,52.53,53.34,53.36,52.425,2020-01-17,20977
4.230306e6,52.6485,52.98,52.6,53.15,52.2,2020-01-21,25096
5.210764e6,51.2768,52.73,50.87,52.8,50.6819,2020-01-22,32329
5.883378e6,50.2634,50.22,50.25,50.75,49.15,2020-01-23,30719
6.032735e6,48.6725,49.88,48.49,50.27,48.04,2020-01-24,41459
4.934704e6,47.1402,47.31,47.18,47.58,46.64,2020-01-27,36904
5.879224e6,47.3684,47.4,47.16,47.72,47.02,2020-01-28,36091
6.929157e6,49.4829,48.98,49.67,49.95,48.6,2020-01-29,47772
5.717002e6,48.202,48.31,48.47,48.98,47.66,2020-01-30,37162
7.594613e6,46.364,47.7,46.07,47.865,45.92,2020-01-31,48647
6.452782e6,46.4931,46.31,46.74,46.97,45.73,2020-02-03,42982
5.360416e6,48.0207,47.65,48.05,48.38,47.44,2020-02-04,37032
5.481017e6,49.3472,48.88,49.61,49.74,48.52,2020-02-05,36285
6.043218e6,49.138,49.61,49.2,49.66,48.56,2020-02-06,30469
3.872345e6,47.8682,48.54,48.03,48.54,47.45,2020-02-07,28185
2.560705e6,48.3167,47.8,48.19,48.72,47.8,2020-02-10,19563
3.765754e6,49.1794,48.54,48.79,50.01,48.5,2020-02-11,25568
3.047229e6,49.4409,49.69,49.38,50.37,48.99,2020-02-12,21176
3.356034e6,48.4174,48.9,48.3,48.99,48.02,2020-02-13,24674
3.304338e6,48.6632,48.51,48.63,48.94,48.38,2020-02-14,20979
3.690344e6,47.7648,48.19,47.74,48.52,47.2289,2020-02-18,24665
5.69513e6,47.7306,47.82,47.56,48.29,47.41,2020-02-19,29572
4.20036e6,48.2812,47.52,48.76,48.81,47.44,2020-02-20,31125
4.197604e6,48.4264,48.58,48.3,48.77,48.08,2020-02-21,24971
5.202863e6,46.2905,46.61,46.24,47.04,45.8,2020-02-24,39029
5.590258e6,44.4801,46.5,43.95,46.535,43.58,2020-02-25,46316
6.566514e6,43.6516,44.45,43.05,44.88,43.02,2020-02-26,52826
1.0154644e7,40.4859,41.33,39.55,41.46,39.5,2020-02-27,78055
1.0479593e7,39.3631,38.12,40.41,40.49,38.05,2020-02-28,83814
7.884993e6,40.6424,41.05,41.42,41.42,39.78,2020-03-02,60170
