volume,volume_weighted_average_price,open,close,high,low,timestamp,number_of_transactions
6.166563e6,96.7312,98.08,96.62,98.1,96.23,2021-05-05,51233
5.688063e6,96.9443,96.69,97.16,97.24,96.26,2021-05-06,45832
5.918079e6,98.1614,97.23,98.44,98.5,97.07,2021-05-07,45411
3.490679e6,98.908,98.8,98.41,99.5699,98.4,2021-05-10,36993
4.08533e6,96.9151,97.57,97.17,97.57,96.36,2021-05-11,44707
4.644799e6,95.6328,96.94,94.71,97.125,94.64,2021-05-12,52968
5.161232e6,95.955,95.0,95.94,96.62,94.9403,2021-05-13,49470
3.982052e6,97.062,96.45,97.08,97.42,96.31,2021-05-14,34515
3.367716e6,97.1038,97.04,97.18,97.39,96.69,2021-05-17,33587
3.407494e6,97.3571,97.2,97.2,97.83,96.6,2021-05-18,33698
3.64523e6,96.2761,96.45,96.89,96.89,95.46,2021-05-19,40710
2.502288e6,97.7136,96.91,97.98,98.29,96.64,2021-05-20,27205
3.05433e6,98.0002,98.22,97.88,98.41,97.65,2021-05-21,31065
3.526564e6,99.0959,98.32,99.1,99.47,98.23,2021-05-24,27194
4.276764e6,99.238,99.28,99.07,99.5,98.67,2021-05-25,36764
4.551975e6,99.7289,99.25,99.51,100.07,99.05,2021-05-26,38161
4.39584e6,99.5462,99.82,99.28,99.83,99.155,2021-05-27,34858
3.444809e6,99.9263,99.86,99.88,100.1704,99.56,2021-05-28,31211
4.501345e6,100.9386,100.37,101.68,101.69,100.01,2021-06-01,42982
4.508581e6,102.4231,102.06,102.87,102.98,101.61,2021-06-02,40151
4.22604e6,102.4054,102.75,102.49,102.75,102.01,2021-06-03,39015
3.167031e6,102.4245,103.0,102.54,103.0,102.08,2021-06-04,32945
