v,vw,o,c,h,l,t,n
2.861876e6,215.6155,208.9,219.19,219.82,207.34,2020-04-08,42409
2.503361e6,217.5959,217.4,218.21,219.35,215.7,2020-04-09,36636
2.168055e6,217.302,216.98,218.27,219.18,215.15,2020-04-13,28041
3.028974e6,225.416,221.01,226.8,228.32,220.25,2020-04-14,40744
3.107124e6,221.8099,224.99,221.8,225.5072,219.305,2020-04-15,37257
2.617328e6,229.6428,225.0,230.9,232.1,223.22,2020-04-16,41823
2.864273e6,232.7763,236.83,234.97,236.99,229.215,2020-04-17,42488
2.82406e6,237.1393,234.2,236.6,239.56,232.39,2020-04-20,39541
2.67287e6,232.1727,235.0,230.75,235.77,229.0006,2020-04-21,38512
2.845168e6,229.4135,233.35,229.29,234.0,227.59,2020-04-22,39276
3.226371e6,234.5876,229.09,232.49,235.65,228.8801,2020-04-23,28513
1.946281e6,234.5512,234.04,236.28,236.93,230.8,2020-04-24,28614
2.472687e6,240.5426,236.63,242.43,243.0,235.0,2020-04-27,33935
2.548919e6,239.6992,243.0,237.67,244.95,236.86,2020-04-28,38068
3.365329e6,236.4919,238.9,235.69,239.31,235.24,2020-04-29,37922
5.704522e6,236.4905,236.02,239.22,240.07,231.91,2020-04-30,56827
3.045407e6,231.7437,233.0,230.98,237.05,228.0,2020-05-01,42423
2.035913e6,230.2484,232.44,230.91,232.92,228.1,2020-05-04,30660
1.975551e6,235.0535,231.28,236.36,237.975,229.17,2020-05-05,29952
1.980563e6,237.3835,237.31,236.59,239.68,235.69,2020-05-06,24544
2.451212e6,234.0265,236.9,233.33,237.965,232.1,2020-05-07,32156
1.534384e6,234.0054,234.95,234.82,235.73,231.6,2020-05-08,23247
2.163904e6,240.309,233.07,242.74,243.49,232.51,2020-05-11,29179
2.240986e6,240.2491,242.68,237.21,244.5,237.05,2020-05-12,28565
2.292659e6,238.3318,235.22,236.83,243.94,235.22,2020-05-13,34021
3.322788e6,236.799,235.95,237.98,238.97,233.8,2020-05-14,31942
3.111458e6,238.8764,234.43,240.2,240.43,233.8936,2020-05-15,33003
5.631628e6,235.5103,243.66,233.19,244.39,231.795,2020-05-18,54642
3.835753e6,229.4174,232.64,227.43,233.435,227.17,2020-05-19,45115
3.71462e6,227.9587,229.27,227.87,230.12,225.64,2020-05-20,43133
2.377709e6,225.6428,228.11,224.78,228.24,224.0,2020-05-21,35489
2.334329e6,225.3091,224.17,226.43,226.77,223.61,2020-05-22,32634
2.397794e6,224.082,227.53,222.4,228.35,221.73,2020-05-26,37479
2.932075e6,221.8742,222.32,224.81,225.13,217.465,2020-05-27,46724
2.59106e6,224.8403,226.26,224.13,226.62,222.25,2020-05-28,38502
4.251215e6,226.9241,225.0,229.7,230.57,222.06,2020-05-29,49899
1.817708e6,227.3084,228.89,226.91,230.54,225.7083,2020-06-01,28075
3.198896e6,224.0964,225.8,223.72,226.36,222.58,2020-06-02,36212
3.660542e6,220.1341,223.49,221.0,224.285,218.25,2020-06-03,45477
2.392798e6,220.7954,220.77,220.88,223.45,219.21,2020-06-04,33733
3.714949e6,223.9733,219.7,225.67,225.9499,218.2,2020-06-05,49418
2.270543e6,224.8871,223.27,225.75,226.25,221.75,2020-06-08,31097
2.403581e6,225.8451,226.0,224.9,228.31,224.57,2020-06-09,32902
2.851314e6,227.3153,226.68,227.12,229.49,225.52,2020-06-10,35466
3.900729e6,222.5544,228.06,218.9,229.78,218.67,2020-06-11,53033
2.426695e6,218.2026,221.1,217.9,222.35,214.2,2020-06-12,41338
2.471769e6,218.4223,215.81,219.78,221.0,213.8601,2020-06-15,30354
2.582329e6,226.3668,222.83,226.87,228.875,222.62,2020-06-16,38933
2.751198e6,226.3408,228.54,225.97,228.81,224.53,2020-06-17,25802
2.469861e6,229.4754,226.86,230.32,231.48,225.68,2020-06-18,34460
5.319517e6,236.0344,233.38,238.7,239.07,231.31,2020-06-19,41939
2.337012e6,234.9538,236.31,234.19,237.65,233.06,2020-06-22,33818
2.171491e6,236.5853,234.87,235.75,239.17,233.435,2020-06-23,29293
1.973255e6,233.0887,235.21,232.51,237.0,231.4,2020-06-24,34785
2.080292e6,233.6869,231.5,235.11,235.44,230.385,2020-06-25,29645
3.613263e6,233.2556,235.37,232.84,236.86,231.8227,2020-06-26,35002
1.93822e6,231.4865,233.4,231.56,234.14,229.98,2020-06-29,26601
2.589161e6,234.6279,233.31,235.86,237.32,231.795,2020-06-30,28705
6.575764e6,249.1353,235.52,255.12,256.23,232.58,2020-07-01,82642
3.338105e6,258.7629,252.87,258.24,261.46,252.87,2020-07-02,46090
3.460401e6,259.0268,260.03,256.25,264.97,253.9,2020-07-06,50850
2.365929e6,255.0852,253.6,253.15,258.91,252.09,2020-07-07,39005
1.993691e6,251.2604,253.15,251.59,253.975,249.25,2020-07-08,31175
1.739596e6,251.4989,250.25,251.66,253.8304,248.835,2020-07-09,28159
1.326217e6,248.6421,250.65,249.04,251.57,247.07,2020-07-10,21689
2.528209e6,251.8238,249.83,250.04,255.43,249.28,2020-07-13,35244
2.368282e6,249.6966,242.76,253.09,253.79,240.48,2020-07-14,35124
1.650298e6,253.0289,254.57,253.31,254.57,250.77,2020-07-15,29188
1.531105e6,253.3876,252.06,255.2,255.29,249.9238,2020-07-16,24273
2.045076e6,258.1377,256.7,258.46,259.95,254.76,2020-07-17,27472
1.497617e6,260.6722,260.08,260.95,262.815,258.315,2020-07-20,25201
1.821855e6,258.4139,258.62,257.91,260.03,257.28,2020-07-21,24981
1.598129e6,257.5274,259.79,256.98,260.0,255.8,2020-07-22,22036
2.532014e6,253.7138,259.54,252.24,260.0,251.6,2020-07-23,36287
2.187982e6,247.759,251.26,247.98,251.83,245.5,2020-07-24,35933
2.155979e6,252.702,247.3,253.65,255.0964,247.0345,2020-07-27,28521
2.266603e6,256.2233,254.46,255.27,258.4,253.77,2020-07-28,34108
3.286809e6,248.2308,250.4,248.85,252.85,245.74,2020-07-29,42941
1.967707e6,246.2875,246.4,246.14,247.82,245.2,2020-07-30,28103
2.829889e6,243.0448,245.63,244.67,246.1,239.3942,2020-07-31,37269
1.853907e6,247.4253,244.85,247.36,249.02,244.53,2020-08-03,28549
1.912142e6,243.2704,245.97,243.59,246.17,241.3385,2020-08-04,30872
1.73662e6,242.3433,243.91,241.47,245.41,240.8,2020-08-05,26200
1.747022e6,240.5293,240.85,241.55,242.2,239.105,2020-08-06,31748
1.352305e6,240.3908,243.58,240.69,243.62,238.57,2020-08-07,22814
1.533218e6,237.739,240.26,238.17,240.67,236.21,2020-08-10,24356
2.296518e6,236.3818,238.18,234.65,238.9,234.36,2020-08-11,31428
2.325724e6,240.6728,234.69,241.72,243.0,234.69,2020-08-12,36937
1.362866e6,240.5096,241.31,240.46,242.77,239.61,2020-08-13,24858
1.224955e6,239.3847,239.2144,239.71,240.06,238.615,2020-08-14,19011
1.697623e6,243.2786,240.21,243.01,244.74,240.21,2020-08-17,23850
1.123752e6,241.9457,243.52,241.5,244.305,240.02,2020-08-18,22366
1.900689e6,241.4129,241.02,240.49,243.73,238.5,2020-08-19,24806
1.17276e6,238.5989,240.13,238.73,240.6888,237.3,2020-08-20,18825
1.95988e6,237.6567,238.88,237.64,238.88,235.51,2020-08-21,22278
1.565313e6,235.7796,237.73,235.57,238.44,233.56,2020-08-24,25299
6.392058e6,246.8962,242.9,248.22,249.96,240.8,2020-08-25,83882
3.125005e6,249.2731,248.33,250.18,251.38,245.76,2020-08-26,47529
3.928416e6,253.7712,252.24,252.81,256.91,250.41,2020-08-27,50705
1.283841e7,252.2914,253.4,253.12,254.14,247.79,2020-08-28,69090
4.053884e6,252.8482,252.93,253.32,256.05,250.1,2020-08-31,44089
2.869293e6,250.2868,250.05,250.86,252.04,248.68,2020-09-01,43658
2.871599e6,256.7995,251.22,258.12,258.8,251.22,2020-09-02,39550
3.137691e6,250.0849,259.29,247.91,260.0641,246.35,2020-09-03,49921
2.91039e6,248.4872,251.33,248.4,252.27,244.5755,2020-09-04,43122
3.358845e6,241.9185,246.23,241.18,246.99,239.525,2020-09-08,47820
2.244646e6,245.5619,242.64,245.57,247.49,241.82,2020-09-09,30252
2.126722e6,242.0863,244.56,240.64,246.14,238.9,2020-09-10,36546
1.899425e6,243.4837,241.7,243.21,245.49,241.07,2020-09-11,31373
2.086781e6,246.4208,244.8362,246.75,247.84,244.25,2020-09-14,30591
2.243893e6,249.3982,248.7,248.35,251.915,248.1,2020-09-15,35081
2.325559e6,248.9309,251.35,247.76,251.35,247.0,2020-09-16,34046
2.801126e6,247.4638,243.53,248.08,249.72,243.02,2020-09-17,41083
6.042471e6,247.58,248.69,247.72,249.84,242.35,2020-09-18,43954
2.745529e6,241.5642,247.04,243.19,247.04,238.2,2020-09-21,44473
2.172592e6,245.5228,241.55,247.5,248.29,240.895,2020-09-22,34445
2.104482e6,244.6723,247.3,242.59,249.23,241.48,2020-09-23,32467
1.827246e6,240.525,242.1471,240.32,242.68,237.78,2020-09-24,31481
2.635721e6,241.4977,239.51,243.82,244.18,237.81,2020-09-25,34416
2.214332e6,246.6527,247.68,247.03,249.04,244.77,2020-09-28,27808
2.008474e6,247.6062,247.55,248.3,249.05,245.48,2020-09-29,28275
3.526556e6,253.7708,249.81,254.16,256.115,248.1,2020-09-30,49524
2.428361e6,255.8007,255.07,255.39,258.505,254.05,2020-10-01,40257
2.514437e6,247.2647,252.4,245.41,254.66,244.01,2020-10-02,41865
2.852322e6,253.6029,246.52,256.01,256.65,246.2405,2020-10-05,38826
2.431437e6,254.0566,257.4,252.69,257.4,252.14,2020-10-06,37124
1.84282e6,257.3557,253.96,257.67,258.405,253.1,2020-10-07,27559
5.59228e6,243.2642,249.27,240.09,250.06,239.0,2020-10-08,86480
4.182959e6,236.7103,238.5,236.7,239.58,234.02,2020-10-09,64240
2.881695e6,239.2635,237.73,239.51,241.92,235.7606,2020-10-12,41520
2.065856e6,239.8718,239.2,239.34,241.87,238.87,2020-10-13,30021
2.694112e6,238.5457,240.4,237.65,242.27,237.2,2020-10-14,29661
2.531295e6,234.4695,236.0,235.01,236.99,232.87,2020-10-15,42315
2.059919e6,236.5426,235.35,235.72,239.1599,233.8,2020-10-16,30013
2.749811e6,232.6187,236.21,230.71,237.4425,230.01,2020-10-19,40210
1.950786e6,231.3499,231.06,231.1,232.9,229.36,2020-10-20,35338
1.978691e6,229.1189,229.46,228.97,231.11,227.54,2020-10-21,36971
2.172881e6,227.642,228.1,227.98,229.9294,226.16,2020-10-22,33706
2.104204e6,227.6048,228.72,227.16,230.07,226.3,2020-10-23,30116
3.087094e6,224.2684,226.02,224.89,228.23,221.79,2020-10-26,48706
1.934371e6,224.2718,225.06,223.46,225.95,223.1401,2020-10-27,29293
2.873957e6,217.904,219.02,216.38,221.06,215.93,2020-10-28,44701
2.994097e6,217.097,213.63,217.82,220.33,210.28,2020-10-29,51722
3.262732e6,215.9309,216.22,216.94,217.27,213.96,2020-10-30,40052
2.029119e6,219.8468,221.56,220.21,222.37,217.2,2020-11-02,31867
2.533548e6,220.2629,221.76,220.06,223.08,218.46,2020-11-03,33809
3.810005e6,231.6803,226.29,230.33,235.98,225.1,2020-11-04,56872
2.070339e6,231.5788,233.77,231.97,233.8273,230.0,2020-11-05,32531
2.028614e6,231.7274,232.66,231.67,233.21,230.04,2020-11-06,28824
2.996247e6,237.1559,242.94,235.0,244.8,234.0,2020-11-09,43967
3.74278e6,242.4223,244.0,241.6,245.84,239.47,2020-11-10,53938
2.244795e6,240.9712,242.52,240.69,245.67,238.5,2020-11-11,35577
2.439222e6,237.1882,240.55,237.14,240.89,235.64,2020-11-12,30879
1.767245e6,237.1374,236.89,237.36,238.59,235.0,2020-11-13,30902
2.069573e6,237.0548,237.42,236.66,239.815,235.26,2020-11-16,29570
1.935432e6,233.6883,235.01,232.44,236.9299,232.12,2020-11-17,30914
2.46645e6,229.3089,234.05,227.76,234.37,227.64,2020-11-18,36465
2.595657e6,224.753,226.97,224.67,226.97,223.59,2020-11-19,43017
2.956252e6,223.0238,223.22,223.17,225.0909,221.48,2020-11-20,45539
2.033413e6,221.7304,222.0622,222.22,223.17,220.3396,2020-11-23,31283
3.19905e6,220.7135,222.45,220.46,223.05,219.82,2020-11-24,35774
2.550392e6,220.3334,221.095,220.31,223.77,218.92,2020-11-25,33107
1.698316e6,224.4134,221.41,224.81,226.21,221.39,2020-11-27,23496
4.858086e6,221.5821,224.33,222.04,225.2775,219.45,2020-11-30,46569
3.050628e6,224.7238,224.88,225.08,225.78,222.72,2020-12-01,36477
2.641166e6,227.4932,225.08,226.56,230.0799,224.6092,2020-12-02,37488
2.167952e6,227.078,226.0,226.91,228.45,225.52,2020-12-03,32597
1.990927e6,228.9962,225.75,229.21,230.33,225.75,2020-12-04,29233
2.250267e6,226.39,229.0,226.45,229.21,225.11,2020-12-07,31983
2.12472e6,228.4002,229.01,228.94,229.1,226.345,2020-12-08,24332
2.160042e6,229.473,229.78,229.85,231.59,227.88,2020-12-09,30229
1.558149e6,228.3258,229.62,228.16,230.0,227.52,2020-12-10,24555
2.019275e6,227.0023,226.47,227.4,227.8,225.495,2020-12-11,27020
2.904713e6,230.0065,229.48,229.46,232.19,227.58,2020-12-14,36726
2.566722e6,230.0784,229.01,230.53,231.28,227.0,2020-12-15,31664
2.589394e6,229.0232,229.99,228.44,231.28,228.11,2020-12-16,31431
2.510365e6,230.2223,229.12,231.24,231.38,228.83,2020-12-17,37631
5.88886e6,228.9966,232.04,228.49,232.04,227.25,2020-12-18,34495
2.311483e6,225.5909,225.68,227.31,227.94,221.58,2020-12-21,38978
3.572043e6,221.4504,225.72,220.99,226.475,220.08,2020-12-22,46507
1.763598e6,222.6692,221.48,222.94,223.58,220.66,2020-12-23,31068
955401.0,223.273,223.24,222.93,224.58,222.29,2020-12-24,13990
1.495201e6,224.4799,223.03,223.65,226.9,223.03,2020-12-28,24312
1.564429e6,227.3512,225.88,226.87,229.47,225.2733,2020-12-29,28948
1.891417e6,227.5458,227.98,227.17,229.03,226.58,2020-12-30,26066
1.821286e6,228.8352,227.31,229.92,230.25,225.89,2020-12-31,24048
3.088179e6,226.2391,231.25,226.66,231.25,223.67,2021-01-04,46085
2.494194e6,226.8349,226.94,227.76,228.895,224.35,2021-01-05,35778
3.755069e6,231.2489,225.0,233.25,233.53,225.0,2021-01-06,51693
2.648082e6,234.0994,231.86,234.02,235.37,231.465,2021-01-07,37954
2.511396e6,237.4151,235.53,238.49,238.86,235.1,2021-01-08,42807
2.600537e6,237.9088,240.0,237.57,240.35,234.43,2021-01-11,38512
1.771566e6,236.6838,237.12,236.59,238.78,235.35,2021-01-12,28794
1.4123e6,237.247,235.99,237.74,238.5,235.22,2021-01-13,24703
2.594082e6,241.3402,236.5,241.66,243.49,235.675,2021-01-14,36425
2.855245e6,244.6501,241.18,245.49,246.84,240.0197,2021-01-15,39434
2.172907e6,248.1169,246.5,248.27,249.0,246.38,2021-01-19,33121
2.768545e6,251.6163,247.42,252.36,253.35,246.12,2021-01-20,38876
2.216075e6,251.5723,252.0,252.03,252.73,249.52,2021-01-21,31244
1.866583e6,253.8606,252.26,253.5,255.23,250.56,2021-01-22,31476
1.830711e6,255.578,252.05,257.1,257.11,252.01,2021-01-25,33662
2.00907e6,257.4395,256.59,258.6,259.07,254.86,2021-01-26,32043
3.237899e6,253.1154,255.47,251.06,259.44,250.32,2021-01-27,52182
5.205633e6,254.3293,252.48,247.75,276.69,243.45,2021-01-28,73303
3.79298e6,242.3059,244.93,241.43,246.47,240.25,2021-01-29,51934
2.173526e6,241.5491,244.3,240.43,245.48,239.58,2021-02-01,34257
2.444209e6,240.2246,240.0,240.49,241.9482,236.8,2021-02-02,38812
4.479165e6,235.1982,231.5595,237.08,239.87,231.391,2021-02-03,59510
2.819851e6,236.192,236.28,237.22,237.855,233.745,2021-02-04,41256
2.42181e6,236.5896,238.31,236.32,238.88,235.38,2021-02-05,28054
2.258338e6,237.4174,237.99,237.57,239.63,235.85,2021-02-08,30785
1.996649e6,236.2994,237.28,236.65,237.67,234.79,2021-02-09,28348
2.869378e6,238.3703,238.4,238.46,240.295,236.7,2021-02-10,35202
1.634013e6,236.0914,238.64,235.04,239.1319,233.985,2021-02-11,29997
1.460359e6,236.046,235.04,237.21,237.35,233.485,2021-02-12,24372
2.018147e6,233.9098,236.01,232.84,237.69,232.53,2021-02-16,31095
1.575366e6,234.913,232.33,235.61,235.84,231.24,2021-02-17,27160
1.945501e6,233.4058,235.43,232.53,235.43,232.3,2021-02-18,31924
2.471543e6,232.0897,232.01,231.69,233.15,230.85,2021-02-19,31112
2.333823e6,232.1419,230.33,231.47,233.8,230.12,2021-02-22,34447
2.91916e6,233.0146,232.65,232.46,238.0,230.9675,2021-02-23,50380
2.690505e6,229.5753,229.87,229.99,230.7879,227.71,2021-02-24,43959
2.769238e6,227.9896,229.99,227.52,230.5,226.9,2021-02-25,39682
3.453588e6,225.0775,230.3134,224.92,230.3134,223.615,2021-02-26,51408
2.178149e6,227.0533,225.88,227.04,227.9289,225.23,2021-03-01,34170
2.407767e6,226.3283,227.0,225.69,227.89,225.28,2021-03-02,34049
2.610773e6,223.8123,223.52,223.94,225.6878,221.31,2021-03-03,42556
3.57702e6,223.1543,227.82,221.91,227.87,220.2533,2021-03-04,60412
3.021305e6,225.8716,222.45,227.73,228.15,221.45,2021-03-05,50860
3.101301e6,229.2302,228.08,227.81,232.2,226.7,2021-03-08,46257
3.057261e6,230.2528,230.0,228.99,233.12,228.78,2021-03-09,44670
2.310089e6,230.5126,231.4637,229.96,233.49,229.02,2021-03-10,37729
2.24407e6,231.4134,230.66,231.17,233.96,228.7781,2021-03-11,35256
1.752641e6,229.9042,230.24,230.36,230.76,228.69,2021-03-12,30494
2.911063e6,234.0965,230.0,235.96,236.16,229.8,2021-03-15,46218
3.386304e6,240.2633,238.115,240.32,242.02,236.62,2021-03-16,50240
3.255538e6,243.5638,240.31,244.27,245.9,239.22,2021-03-17,53941
3.063186e6,245.1522,240.5,244.42,247.14,240.5,2021-03-18,52297
1.2589904e7,245.7597,245.74,245.94,247.4,241.63,2021-03-19,47679
2.059794e6,248.4056,242.36,249.69,249.77,242.36,2021-03-22,33238
2.604813e6,246.0393,249.99,245.04,250.0,244.9,2021-03-23,39264
2.237559e6,245.6541,245.0,245.47,247.389,243.82,2021-03-24,36903
2.707589e6,246.2049,247.04,246.25,247.54,244.98,2021-03-25,36772
2.638907e6,250.5128,245.97,252.86,253.28,245.54,2021-03-26,44607
2.488137e6,254.796,251.53,254.96,256.595,251.45,2021-03-29,42367
1.979016e6,250.4127,253.18,249.75,254.0075,248.83,2021-03-30,36424
3.571906e6,248.6483,249.23,248.81,249.95,247.36,2021-03-31,41795
2.176998e6,248.5929,249.73,249.17,250.0,246.405,2021-04-01,37747
2.23056e6,251.4952,249.06,252.02,252.63,249.06,2021-04-05,31094
2.034362e6,250.146,251.74,249.1,252.54,248.24,2021-04-06,35705
1.58366e6,248.2322,248.17,248.12,250.22,247.1,2021-04-07,27684
1.633607e6,247.0164,249.1,246.88,249.4802,245.98,2021-04-08,29520
1.368801e6,247.9145,247.71,248.95,249.1,245.81,2021-04-09,25203
1.721957e6,248.8614,248.52,248.94,250.0,247.79,2021-04-12,34346
1.766133e6,249.0238,249.15,249.95,250.35,247.09,2021-04-13,30305
1.753827e6,249.7753,249.98,249.62,251.5,249.0,2021-04-14,30224
2.366334e6,255.1744,251.1,255.13,257.0,250.5,2021-04-15,41212
2.768721e6,256.3521,256.44,255.71,258.82,254.67,2021-04-16,39490
2.345158e6,255.4397,252.85,255.97,256.11,252.64,2021-04-19,33689
1.579344e6,258.8839,254.84,259.14,260.36,254.84,2021-04-20,31004
2.17364e6,258.8391,260.41,258.78,261.0,257.75,2021-04-21,39564
3.370746e6,255.3517,257.54,255.05,258.475,253.66,2021-04-22,49158
2.427125e6,256.2688,254.98,257.03,258.14,253.67,2021-04-23,33371
1.782679e6,255.5928,256.65,255.52,256.75,254.415,2021-04-26,24400
2.184917e6,255.0492,255.1886,255.13,256.53,253.76,2021-04-27,33048
7.550765e6,236.8635,241.52,236.71,243.97,233.76,2021-04-28,109297
4.053469e6,233.4237,235.07,234.71,236.0,231.03,2021-04-29,64866
3.42087e6,238.9406,234.27,239.64,240.66,234.2,2021-04-30,49072
3.587668e6,244.7667,240.67,245.38,247.02,240.55,2021-05-03,56597
3.556137e6,246.2998,247.27,247.36,247.58,242.87,2021-05-04,54726
2.76516e6,248.3927,246.29,249.35,249.98,245.91,2021-05-05,37398
2.790864e6,249.2572,249.28,251.3,251.48,246.96,2021-05-06,48680
2.513035e6,253.7522,251.78,254.21,255.73,251.78,2021-05-07,42838
4.079879e6,253.6305,256.0,252.62,258.81,252.06,2021-05-10,57621
2.307165e6,253.1302,253.16,252.3,255.96,251.62,2021-05-11,44797
2.432107e6,251.6837,251.4097,250.83,253.72,249.68,2021-05-12,41524
3.275792e6,252.3964,250.17,252.07,254.09,249.79,2021-05-13,48149
2.286855e6,252.2406,252.89,251.38,254.59,251.15,2021-05-14,38731
1.922212e6,252.9329,252.29,252.38,254.66,250.64,2021-05-17,34164
1.729459e6,251.5573,252.08,250.86,253.1,250.32,2021-05-18,33714
2.652544e6,248.0921,248.39,248.63,249.09,246.75,2021-05-19,49390
2.227471e6,252.0554,248.005,251.93,254.39,247.905,2021-05-20,40145
2.1779e6,251.6605,253.71,251.01,254.06,250.74,2021-05-21,33619
2.552122e6,249.5386,250.56,247.75,253.48,247.57,2021-05-24,44788
3.210585e6,243.0106,246.66,242.0,247.75,241.78,2021-05-25,54153
3.760161e6,239.384,241.84,238.55,242.479,238.33,2021-05-26,52450
3.701322e6,236.0018,238.91,235.31,239.464,234.58,2021-05-27,57201
3.240387e6,238.1793,236.21,237.94,240.87,236.13,2021-05-28,63666
3.799573e6,235.0934,242.2,233.58,242.28,232.94,2021-06-01,66514
2.266903e6,235.1326,234.9,235.16,236.69,233.89,2021-06-02,43603
2.010621e6,235.5644,233.67,235.74,236.58,233.36,2021-06-03,37371
1.875699e6,237.4898,236.74,236.85,239.28,235.75,2021-06-04,36487
2.153799e6,237.4241,236.92,237.19,240.5669,235.2,2021-06-07,43386
1.63803e6,236.9175,238.93,236.82,239.12,235.25,2021-06-08,35272
