v,vw,o,c,h,l,t,n
4.9789383e7,168.4006,168.485,170.55,170.7,165.62,2020-03-04,401790
4.7817251e7,167.2764,166.045,166.27,170.87,165.69,2020-03-05,416251
7.2821057e7,160.15,162.61,161.57,163.11,156.0,2020-03-06,682138
7.0419274e7,153.6008,151.0,150.62,157.75,150.0,2020-03-09,635297
6.5354385e7,157.2977,158.16,160.92,161.03,152.58,2020-03-10,549194
5.6504304e7,154.3216,157.13,153.63,157.7,151.15,2020-03-11,502055
9.3226366e7,143.6615,145.3,139.06,153.47,138.58,2020-03-12,822935
9.2727446e7,148.4942,147.5,158.83,161.91,140.73,2020-03-13,824550
8.7905868e7,141.4669,140.0,135.42,149.35,135.0,2020-03-16,826770
8.1059817e7,143.1736,140.0,146.57,147.4998,135.0,2020-03-17,736489
8.1523673e7,139.9698,138.0,140.4,146.0,135.02,2020-03-18,755214
8.5922661e7,144.9034,142.77,142.71,150.15,139.0,2020-03-19,709133
8.4855815e7,142.1316,146.0,137.35,147.1,135.86,2020-03-20,711971
7.8975176e7,136.3775,137.01,135.98,140.57,132.52,2020-03-23,699898
8.2516727e7,145.8862,143.75,148.34,149.6,141.27,2020-03-24,690409
7.5638224e7,149.3688,148.91,146.92,154.33,144.44,2020-03-25,695838
6.4694427e7,153.522,148.4,156.11,156.66,148.37,2020-03-26,530888
5.7042291e7,151.4188,151.75,149.7,154.89,149.2,2020-03-27,483417
6.3420326e7,158.3951,152.44,160.23,160.6,150.01,2020-03-30,583392
7.7927186e7,160.0192,159.4,157.71,164.78,156.56,2020-03-31,663805
5.7969926e7,153.7717,153.0,152.11,157.75,150.82,2020-04-01,531817
4.9630735e7,153.4202,151.86,155.26,155.48,150.36,2020-04-02,434963
4.1243284e7,154.4691,155.1,153.83,157.38,152.19,2020-04-03,370332
6.7111697e7,162.4059,160.32,165.27,166.5,157.58,2020-04-06,485897
6.2769038e7,166.0004,169.585,163.49,170.0,163.26,2020-04-07,559569
4.8318234e7,165.0244,165.67,165.13,166.67,163.5,2020-04-08,411368
5.1431775e7,164.9623,166.36,165.14,167.37,163.33,2020-04-09,456124
4.1905264e7,163.7979,164.35,165.51,165.57,162.3,2020-04-13,336332
5.2874338e7,171.866,169.0,173.7,173.75,168.0,2020-04-14,431909
4.0940833e7,171.8549,171.2,171.88,173.57,169.24,2020-04-15,341685
5.047961e7,175.3928,174.3,177.04,177.28,172.9,2020-04-16,404056
5.2765625e7,177.9109,179.5,178.6,180.0,175.87,2020-04-17,419339
3.6669595e7,176.8374,176.63,175.06,178.75,174.99,2020-04-20,307960
5.6203749e7,169.0585,173.5,167.82,173.6699,166.1102,2020-04-21,531390
3.4651504e7,172.6061,171.39,173.52,174.0,170.82,2020-04-22,266612
3.2786684e7,172.941,174.11,171.42,175.06,170.91,2020-04-23,287762
3.430532e7,172.9351,172.06,174.55,174.56,170.71,2020-04-24,263911
3.3194384e7,174.7931,176.59,174.05,176.9,173.3,2020-04-27,303519
3.4392694e7,171.6142,175.59,169.81,175.67,169.39,2020-04-28,337983
5.1286559e7,176.4028,173.22,177.43,177.68,171.88,2020-04-29,433870
5.3875857e7,178.6392,180.0,179.21,180.4,176.23,2020-04-30,421047
3.9370474e7,175.8458,175.8,174.57,178.64,174.01,2020-05-01,326900
3.0372862e7,177.313,174.49,178.84,179.0,173.8,2020-05-04,259170
3.6839168e7,181.7395,180.62,180.76,183.65,179.9,2020-05-05,331178
3.2139299e7,183.1263,182.08,182.54,184.2,181.6306,2020-05-06,266730
2.8294992e7,183.6486,184.17,183.6,184.55,182.58,2020-05-07,239375
3.0912638e7,184.3557,184.9797,184.68,185.0,183.36,2020-05-08,235795
3.089266e7,185.7864,183.15,186.74,187.51,182.85,2020-05-11,246566
3.2038199e7,184.8976,186.8,182.51,187.04,182.3,2020-05-12,273677
4.4711488e7,179.9475,182.55,179.75,184.05,176.54,2020-05-13,415440
4.1870711e7,178.1964,177.54,180.53,180.69,175.68,2020-05-14,336425
4.6580982e7,180.7786,179.06,183.16,187.06,177.0,2020-05-15,318622
3.530662e7,185.1707,185.75,184.91,186.2,183.96,2020-05-18,284836
2.6799116e7,185.2588,185.03,183.63,186.6,183.49,2020-05-19,231088
3.1261334e7,185.0199,184.81,185.66,185.85,183.94,2020-05-20,241123
2.9119513e7,184.564,185.4,183.43,186.67,183.29,2020-05-21,246134
2.0826898e7,183.374,183.19,183.51,184.46,182.54,2020-05-22,192274
3.6073609e7,183.0024,186.34,181.57,186.5,181.1,2020-05-26,331207
3.9517146e7,179.4341,180.2,181.81,181.9877,176.6,2020-05-27,398879
3.3820124e7,182.1246,180.74,181.4,184.1474,180.38,2020-05-28,280191
4.214672e7,182.6736,182.73,183.25,184.27,180.41,2020-05-29,294858
2.2668821e7,182.3988,182.54,182.83,183.0,181.46,2020-06-01,212797
3.0794585e7,183.4267,184.25,184.91,185.0,181.35,2020-06-02,244794
2.7281016e7,184.6862,184.815,185.36,185.94,183.58,2020-06-03,241309
2.8742809e7,183.6869,184.3,182.92,185.84,182.3,2020-06-04,251522
3.9893643e7,185.9204,182.62,187.2,187.73,182.01,2020-06-05,339318
3.321159e7,186.7424,185.94,188.36,188.55,184.44,2020-06-08,270231
2.9783916e7,189.3095,188.0,189.8,190.7,187.2605,2020-06-09,258152
4.3872329e7,195.3133,191.125,196.84,198.52,191.01,2020-06-10,389026
5.2854672e7,190.1712,193.13,186.27,195.76,186.07,2020-06-11,510975
4.3373587e7,188.3666,190.54,187.74,191.72,185.18,2020-06-12,404362
3.2738189e7,188.1047,184.58,188.94,190.82,184.01,2020-06-15,295619
4.2556656e7,193.4845,192.89,193.57,195.58,191.46,2020-06-16,364139
2.5687822e7,194.9653,195.03,194.24,196.32,193.69,2020-06-17,222702
2.3061648e7,195.6077,194.0,196.32,196.49,194.0,2020-06-18,202978
4.4441141e7,196.8801,198.59,195.15,199.29,194.37,2020-06-19,318972
3.2818929e7,199.0119,195.79,200.57,200.76,195.2301,2020-06-22,281599
3.0917447e7,202.595,202.09,201.91,203.95,201.425,2020-06-23,286560
3.6740647e7,198.6688,201.6043,197.84,203.25,196.56,2020-06-24,382854
2.7803933e7,198.4563,197.8,200.34,200.61,195.4675,2020-06-25,266466
5.467578e7,196.9368,199.73,196.33,199.89,194.88,2020-06-26,410681
2.6701586e7,196.8609,195.78,198.44,198.53,193.55,2020-06-29,273302
3.4306533e7,202.0308,197.8816,203.51,204.4,197.74,2020-06-30,268144
3.2040206e7,204.5761,203.14,204.7,206.35,201.77,2020-07-01,294019
2.9315762e7,206.9513,205.68,206.26,208.02,205.0,2020-07-02,272179
3.1897629e7,210.1369,208.8335,210.7,211.13,208.09,2020-07-06,310507
3.3600708e7,211.293,210.45,208.25,214.67,207.99,2020-07-07,335829
3.3600025e7,211.5195,210.07,212.83,213.26,208.69,2020-07-08,308100
3.3113681e7,213.9775,216.33,214.32,216.38,211.47,2020-07-09,361610
2.6177633e7,212.8786,213.62,213.67,214.08,211.08,2020-07-10,298001
3.8135606e7,211.8741,214.48,207.07,215.8,206.5,2020-07-13,448029
3.759182e7,206.1675,206.13,208.35,208.85,202.03,2020-07-14,449500
3.2131409e7,208.1239,209.56,208.04,211.33,205.03,2020-07-15,374067
2.9940653e7,203.9402,205.4,203.92,205.7,202.31,2020-07-16,365924
3.1551081e7,202.8588,204.47,202.88,205.04,201.39,2020-07-17,314747
3.6884836e7,208.6524,205.0,211.6,212.3,203.01,2020-07-20,373542
3.8075777e7,210.3773,213.66,208.75,213.94,208.03,2020-07-21,384563
4.9571192e7,210.0052,209.2,211.75,212.3,208.39,2020-07-22,471004
6.7457035e7,205.6419,207.19,202.54,210.92,202.15,2020-07-23,740552
3.9826989e7,200.9493,200.42,201.3,202.86,197.51,2020-07-24,462874
3.0160867e7,202.7479,201.47,203.85,203.97,200.86,2020-07-27,312268
2.3251388e7,203.0783,203.61,202.02,204.7,201.74,2020-07-28,229471
1.9532602e7,203.723,202.5,204.06,204.65,202.01,2020-07-29,210832
2.5079596e7,202.2838,201.0,203.9,204.46,199.57,2020-07-30,289992
5.1247969e7,202.441,204.4,205.01,205.1,199.01,2020-07-31,490475
7.8903009e7,214.4825,211.52,216.54,217.64,210.44,2020-08-03,758497
4.8644158e7,212.4496,214.17,213.29,214.77,210.31,2020-08-04,473784
2.8858621e7,213.105,214.9,212.94,215.0,211.57,2020-08-05,301620
3.2656843e7,214.3912,212.34,216.35,216.3705,211.55,2020-08-06,315041
2.7820421e7,213.0286,214.85,212.48,215.7,210.93,2020-08-07,297381
3.6704662e7,208.1038,211.67,208.25,211.88,206.35,2020-08-10,387996
3.6446459e7,205.3726,207.155,203.38,207.65,203.14,2020-08-11,371722
2.8041364e7,208.6064,205.29,209.19,210.28,204.75,2020-08-12,298979
2.258887e7,209.7497,209.44,208.7,211.35,208.15,2020-08-13,246464
1.7930136e7,208.5552,208.76,208.9,209.59,207.51,2020-08-14,185585
2.0160757e7,210.1064,209.6,210.28,211.1874,208.915,2020-08-17,187308
2.1336167e7,211.0094,210.53,211.49,212.36,209.21,2020-08-18,212557
2.7627561e7,210.6102,211.49,209.7,212.1,209.25,2020-08-19,229719
2.6981478e7,213.0658,209.54,214.58,215.0,208.91,2020-08-20,259097
3.6249319e7,213.9434,213.86,213.02,216.25,212.85,2020-08-21,282195
2.5460147e7,213.7727,214.79,213.69,215.52,212.43,2020-08-24,266339
2.3043696e7,215.5607,213.1,216.47,216.61,213.1,2020-08-25,231161
3.9574983e7,220.2102,217.88,221.15,222.09,217.36,2020-08-26,333742
5.7602195e7,227.252,222.89,226.58,231.15,219.4,2020-08-27,576400
2.6292896e7,228.7277,228.18,228.91,230.644,226.58,2020-08-28,298618
2.8711156e7,226.0691,227.0,225.53,228.7,224.31,2020-08-31,343597
2.5791235e7,226.2117,225.51,227.27,227.45,224.43,2020-09-01,290340
3.4032089e7,230.7741,227.97,231.65,232.86,227.35,2020-09-02,369393
5.8386688e7,219.6205,229.27,217.3,229.31,214.9602,2020-09-03,697774
5.9264072e7,212.3298,215.1,214.25,218.3599,205.19,2020-09-04,774406
5.277433e7,205.6027,206.5,202.66,210.03,202.2,2020-09-08,641476
4.5672786e7,211.1946,207.6,211.29,214.8399,206.7,2020-09-09,487132
3.5427164e7,208.58,213.4,205.37,214.74,204.11,2020-09-10,408302
3.3617623e7,204.5595,207.2,204.03,208.63,201.24,2020-09-11,374774
3.0375713e7,206.4337,204.24,205.41,209.2,204.03,2020-09-14,324458
2.1820942e7,208.5111,208.42,208.78,209.78,206.93,2020-09-15,251529
2.6371864e7,207.0659,210.62,205.05,210.65,204.64,2020-09-16,289737
3.4005257e7,202.1004,200.05,202.91,204.33,199.96,2020-09-17,396439
5.5225326e7,200.3407,202.8,200.39,203.65,196.25,2020-09-18,465276
3.9839657e7,199.4993,197.19,202.54,202.71,196.38,2020-09-21,448842
3.3517065e7,205.4506,205.06,207.42,208.1,202.075,2020-09-22,335185
3.080378e7,203.1063,207.9,200.59,208.1,200.03,2020-09-23,309915
3.1202493e7,203.3038,199.85,203.19,205.57,199.2,2020-09-24,312989
2.9437312e7,206.5234,203.55,207.82,209.04,202.54,2020-09-25,291003
3.2004936e7,209.6154,210.88,209.44,212.57,208.06,2020-09-28,296010
2.4464472e7,208.0942,209.35,207.26,210.07,206.81,2020-09-29,236988
3.3829088e7,210.0916,207.73,210.33,211.98,206.54,2020-09-30,284380
2.7142418e7,212.5139,213.49,212.46,213.99,211.32,2020-10-01,246304
3.3134781e7,207.7122,208.0,206.19,210.99,205.54,2020-10-02,363723
2.1331561e7,209.2233,207.22,210.38,210.41,206.98,2020-10-05,204818
2.8554261e7,207.4603,208.82,205.91,210.18,204.82,2020-10-06,302635
2.5681054e7,208.8982,207.06,209.83,210.11,206.72,2020-10-07,228591
1.9925837e7,210.1118,210.51,210.58,211.19,208.32,2020-10-08,202388
2.6458047e7,214.3997,211.23,215.81,215.86,211.23,2020-10-09,270136
4.0456493e7,221.1056,218.79,221.4,223.86,216.81,2020-10-12,391647
2.8950843e7,223.1048,222.72,222.86,225.21,220.43,2020-10-13,293244
2.3451713e7,221.41,223.0,220.86,224.22,219.13,2020-10-14,244243
2.2733064e7,218.5767,217.1,219.66,220.36,216.01,2020-10-15,226540
2.5882732e7,220.4622,220.15,219.66,222.29,219.32,2020-10-16,222213
2.7625841e7,216.7103,220.415,214.22,222.3,213.72,2020-10-19,283539
2.2753511e7,215.3232,215.8,214.65,217.37,213.0901,2020-10-20,245349
2.2699906e7,215.1687,213.12,214.8,216.92,213.12,2020-10-21,230446
2.235145e7,214.1883,213.93,214.89,216.055,211.7,2020-10-22,218137
1.8772608e7,215.2053,215.03,216.23,216.28,213.16,2020-10-23,188454
3.7111561e7,210.9515,213.85,210.08,216.3399,208.1,2020-10-26,405587
3.6685925e7,212.9825,211.59,213.25,214.67,210.329,2020-10-27,359568
5.1178393e7,204.9126,207.67,202.68,208.84,202.1,2020-10-28,613378
3.1372563e7,205.1144,204.07,204.72,207.36,203.37,2020-10-29,350614
3.6968111e7,201.4772,203.5,202.47,204.29,199.62,2020-10-30,467253
3.0842163e7,202.3706,204.29,202.33,205.28,200.12,2020-11-02,339681
2.7511636e7,206.487,203.89,206.43,208.12,203.12,2020-11-03,277385
4.2299777e7,216.1049,214.02,216.39,218.32,212.4185,2020-11-04,460852
3.6080137e7,222.9468,222.04,223.29,224.12,221.15,2020-11-05,362014
2.5231895e7,222.2102,222.26,223.72,224.36,218.03,2020-11-06,264715
4.434795e7,222.4811,224.435,218.39,228.12,217.88,2020-11-09,465495
4.402247e7,211.8445,214.5,211.01,216.5,209.72,2020-11-10,504391
2.9440788e7,215.6128,212.39,216.55,218.04,212.2,2020-11-11,270700
2.1616115e7,216.5288,217.21,215.44,219.11,214.46,2020-11-12,245295
1.8630307e7,216.001,216.36,216.51,217.42,214.16,2020-11-13,191297
2.4953344e7,216.489,214.87,217.23,217.74,214.52,2020-11-16,234034
2.4154112e7,215.3621,216.1,214.46,217.68,214.08,2020-11-17,233158
2.8372789e7,212.4425,213.65,211.08,215.17,210.93,2020-11-18,273276
2.4792746e7,211.7601,211.38,212.42,213.03,209.93,2020-11-19,230817
2.2843119e7,211.636,212.2,210.39,213.285,210.0,2020-11-20,214089
2.5683507e7,209.9553,210.95,210.11,212.29,208.16,2020-11-23,260026
3.3979731e7,211.9157,209.59,213.86,214.25,208.86,2020-11-24,294859
2.0938887e7,213.8127,215.11,213.87,215.29,212.46,2020-11-25,228100
1.4512213e7,215.2732,214.85,215.23,216.27,214.04,2020-11-27,140034
3.3064753e7,213.0843,214.1,214.07,214.76,210.835,2020-11-30,303757
3.0931318e7,215.3713,214.51,216.21,217.32,213.35,2020-12-01,289366
2.3724509e7,214.52,214.88,215.37,215.47,212.8,2020-12-02,222825
2.5120922e7,214.6474,214.61,214.24,216.3757,213.65,2020-12-03,227067
2.4144649e7,214.1772,214.22,214.36,215.38,213.18,2020-12-04,218372
2.4496997e7,214.0972,214.37,214.29,215.54,212.99,2020-12-07,217373
2.3284094e7,215.4765,213.97,216.01,216.95,212.89,2020-12-08,230118
3.2282603e7,212.9181,215.16,211.8,215.225,211.214,2020-12-09,319612
2.6467017e7,211.332,211.77,210.52,213.08,210.36,2020-12-10,253160
3.078664e7,211.7619,210.05,213.26,213.32,209.11,2020-12-11,259253
2.8794179e7,214.6585,213.1,214.2,216.21,212.88,2020-12-14,274315
2.7018106e7,213.6235,215.165,214.13,215.42,212.24,2020-12-15,228727
3.5021923e7,218.4502,214.75,219.28,220.11,214.72,2020-12-16,303982
3.2442784e7,219.1113,219.87,219.42,220.89,217.92,2020-12-17,250328
6.3354922e7,218.2968,218.59,218.59,219.69,216.02,2020-12-18,292060
3.7181886e7,221.1861,217.55,222.59,224.0,217.2801,2020-12-21,331598
2.2643397e7,223.9544,222.69,223.94,225.63,221.85,2020-12-22,240475
1.8699638e7,222.2573,223.11,221.02,223.5589,220.8,2020-12-23,188293
1.0550572e7,222.4604,221.42,222.75,223.61,221.2,2020-12-24,120864
1.7933496e7,224.9729,224.45,224.96,226.03,223.02,2020-12-28,205180
1.7402513e7,224.9706,226.31,224.15,227.18,223.58,2020-12-29,200622
2.0272337e7,222.4642,225.23,221.68,225.63,221.47,2020-12-30,203626
2.0692132e7,221.503,221.7,222.42,223.0,219.68,2020-12-31,181623
3.7130139e7,217.817,222.53,217.69,223.0,214.81,2021-01-04,390920
2.3808703e7,217.4062,217.26,217.9,218.52,215.7,2021-01-05,257709
3.5930653e7,213.8241,212.17,212.25,216.4899,211.94,2021-01-06,421013
2.769448e7,217.6921,214.04,218.29,219.34,213.71,2021-01-07,268911
2.2956136e7,219.0003,218.68,219.62,220.58,217.0261,2021-01-08,255786
2.3047029e7,217.7663,218.47,217.49,218.91,216.73,2021-01-11,226361
2.3249336e7,215.0353,216.5,214.93,217.1,213.3202,2021-01-12,269901
2.008708e7,215.7136,214.02,216.34,216.76,213.9266,2021-01-13,215173
2.8846837e7,214.2465,215.91,213.02,217.46,212.74,2021-01-14,295723
3.1730012e7,213.257,213.52,212.65,214.51,212.03,2021-01-15,268490
3.0480859e7,215.3548,213.75,216.44,216.98,212.63,2021-01-19,277437
3.777726e7,223.5157,217.7,224.34,225.79,217.2908,2021-01-20,396266
3.0746353e7,224.8931,224.7,224.97,226.3,222.42,2021-01-21,298735
3.0172663e7,227.8147,227.08,225.95,230.07,225.8,2021-01-22,311529
3.3152095e7,227.9923,229.12,229.53,229.78,224.22,2021-01-25,396893
4.9167001e7,234.1045,231.86,232.33,234.18,230.08,2021-01-26,507659
6.9789638e7,235.2498,238.0,232.9,240.44,230.14,2021-01-27,793734
4.9111159e7,239.3331,235.61,238.93,242.64,235.09,2021-01-28,534419
4.2503138e7,233.9235,235.99,231.96,238.02,231.35,2021-01-29,526270
3.3314193e7,238.7587,235.06,239.65,242.5,232.43,2021-02-01,401530
2.5916337e7,240.2685,241.3,239.51,242.31,238.69,2021-02-02,299116
2.7033104e7,242.769,239.57,243.0,245.09,239.26,2021-02-03,289327
2.51961e7,241.4567,242.66,242.01,243.2399,240.37,2021-02-04,269882
1.8054752e7,241.7288,242.23,242.2,243.28,240.42,2021-02-05,218266
2.2211929e7,242.1367,243.15,242.47,243.68,240.81,2021-02-08,219524
2.3564953e7,243.3312,241.87,243.77,244.76,241.38,2021-02-09,210433
2.2186706e7,242.7461,245.0,242.82,245.92,240.89,2021-02-10,262693
1.5741059e7,243.6826,244.78,244.49,245.15,242.15,2021-02-11,187496
1.6561079e7,244.1618,243.9332,244.99,245.3,242.73,2021-02-12,176508
2.6578487e7,243.9244,245.03,243.7,246.13,242.92,2021-02-16,242308
2.0685609e7,242.6323,241.32,244.2,244.31,240.94,2021-02-17,190806
1.6925563e7,242.5452,241.8,243.79,243.93,240.86,2021-02-18,191731
2.52626e7,241.5301,243.75,240.97,243.86,240.18,2021-02-19,256308
3.6310936e7,234.7145,237.42,234.51,237.93,232.4,2021-02-22,395982
3.0228704e7,232.0664,230.325,233.27,234.83,228.73,2021-02-23,429053
2.6339746e7,232.5896,230.01,234.55,235.2,229.0,2021-02-24,303223
3.9437555e7,230.6303,232.08,228.99,234.5852,227.88,2021-02-25,506079
3.7818227e7,232.7611,231.525,232.38,235.37,229.54,2021-02-26,442933
2.5332837e7,236.387,235.9,236.94,237.47,233.15,2021-03-01,295565
2.2812459e7,234.6764,237.01,233.87,237.3,233.45,2021-03-02,310399
3.3944526e7,229.2909,232.155,227.56,233.5799,227.26,2021-03-03,513167
4.4727785e7,227.5043,226.735,226.73,232.49,224.26,2021-03-04,684212
4.186512e7,230.322,229.5165,231.6,233.27,226.46,2021-03-05,645035
3.526744e7,229.9848,231.37,227.39,233.365,227.13,2021-03-08,581643
3.3080531e7,233.8078,232.88,233.78,235.3839,231.67,2021-03-09,391046
2.9715812e7,234.0674,237.0,232.42,237.0,232.04,2021-03-10,473802
2.9907586e7,237.2411,234.96,237.13,239.17,234.31,2021-03-11,354196
2.2653662e7,234.8259,234.01,235.75,235.82,233.23,2021-03-12,300692
2.5974669e7,233.6182,234.96,234.81,235.185,231.81,2021-03-15,333447
2.8092196e7,238.3783,236.28,237.71,240.055,235.94,2021-03-16,367070
2.95621e7,235.8953,236.15,237.04,238.55,233.23,2021-03-17,398845
3.4852251e7,231.9027,232.56,230.72,234.19,230.33,2021-03-18,457289
4.643073e7,230.8355,231.02,230.35,232.474,229.3496,2021-03-19,386912
3.0121755e7,235.3089,230.27,235.99,236.9,230.14,2021-03-22,325313
3.1638376e7,238.812,237.485,237.58,241.05,237.07,2021-03-23,358868
2.5620127e7,236.3442,237.845,235.46,238.0,235.32,2021-03-24,383284
3.4061853e7,233.0894,235.3,232.34,236.94,231.57,2021-03-25,468546
2.5470753e7,234.6441,231.55,236.48,236.71,231.55,2021-03-26,310059
2.5227455e7,234.4416,236.59,235.24,236.8,231.88,2021-03-29,319201
2.4792012e7,232.007,233.525,231.85,233.85,231.1,2021-03-30,307223
4.3614871e7,236.0499,232.91,235.77,239.1,232.39,2021-03-31,408582
3.0337982e7,241.3165,238.47,242.35,242.84,238.0501,2021-04-01,369531
3.6890609e7,248.2333,242.76,249.07,249.96,242.7,2021-04-05,422755
2.2816923e7,248.208,247.61,247.86,249.4,246.88,2021-04-06,271870
2.2713585e7,249.7597,247.81,249.9,250.93,247.19,2021-04-07,263867
2.3625197e7,253.0524,252.77,253.25,254.139,252.0,2021-04-08,280008
2.4326833e7,254.6528,252.87,255.85,255.99,252.44,2021-04-09,268038
2.7148668e7,256.1295,254.71,255.91,257.67,254.62,2021-04-12,324848
2.3837469e7,257.9831,257.2573,258.49,259.19,256.83,2021-04-13,285551
2.3070938e7,256.5377,257.475,255.59,258.83,255.16,2021-04-14,323890
2.5627481e7,259.0892,257.931,259.5,259.93,257.73,2021-04-15,306428
2.4878582e7,260.0374,259.47,260.74,261.0,257.6014,2021-04-16,302985
2.320926e7,259.0721,260.19,258.74,261.48,257.821,2021-04-19,293641
1.9722875e7,258.2719,257.82,258.26,260.2,256.84,2021-04-20,281309
2.3990383e7,259.575,258.94,260.58,260.68,257.25,2021-04-21,272767
2.5593777e7,258.419,260.21,257.17,261.78,255.64,2021-04-22,368851
2.1499286e7,260.377,257.88,261.15,261.51,257.27,2021-04-23,248124
1.9763346e7,261.3754,261.66,261.55,262.435,260.17,2021-04-26,261642
3.0764213e7,260.0699,261.585,261.97,263.19,260.12,2021-04-27,405196
4.6903119e7,254.5516,256.078,254.56,256.5399,252.95,2021-04-28,640658
4.0589023e7,251.8285,255.46,252.51,256.1,249.0,2021-04-29,556646
3.0945098e7,251.6108,249.74,252.18,253.08,249.6,2021-04-30,358913
1.9426568e7,252.3653,253.4,251.86,254.35,251.12,2021-05-03,300183
3.2756052e7,247.5786,250.97,247.79,251.21,245.76,2021-05-04,444266
2.1888125e7,247.7274,249.06,246.47,249.5,245.82,2021-05-05,276824
2.6478085e7,247.6608,246.45,249.73,249.86,244.69,2021-05-06,336494
2.7032912e7,252.7538,252.15,252.46,254.3,251.17,2021-05-07,303497
2.929989e7,248.6859,250.87,247.18,251.73,247.12,2021-05-10,303212
3.3641589e7,245.2323,244.55,246.23,246.6,242.57,2021-05-11,389102
3.668437e7,240.0312,242.165,239.0,244.38,238.07,2021-05-12,436656
2.9585298e7,243.3712,241.8,243.03,245.6,241.42,2021-05-13,367834
2.3901081e7,247.9397,245.575,248.15,249.18,245.49,2021-05-14,279555
2.4970168e7,244.8521,246.55,245.18,246.59,243.52,2021-05-17,292523
2.0167975e7,244.6274,246.27,243.08,246.41,242.9,2021-05-18,235575
2.5739807e7,241.5888,239.31,243.12,243.23,238.6,2021-05-19,340725
2.1800716e7,246.5319,243.96,246.48,247.95,243.86,2021-05-20,226710
2.1830058e7,245.9809,247.565,245.17,248.33,244.74,2021-05-21,233481
2.1411547e7,250.3348,247.785,250.78,251.16,247.51,2021-05-24,239776
1.7700303e7,251.4842,251.769,251.72,252.75,250.82,2021-05-25,212083
