v,vw,o,c,h,l,t,n
2.664384e6,50.5597,50.61,50.58,50.936,50.29,2021-11-12,22339
2.630151e6,50.1159,50.5,49.93,50.81,49.91,2021-11-15,22280
4.195447e6,49.0298,49.8,48.72,50.03,48.54,2021-11-16,41531
3.357025e6,48.1625,48.48,48.0,48.68,47.87,2021-11-17,33390
4.025136e6,48.3198,47.94,48.51,48.71,47.56,2021-11-18,31927
3.411211e6,47.9238,47.97,47.93,48.3,47.17,2021-11-19,28786
4.32552e6,49.0924,48.55,49.01,49.62,48.27,2021-11-22,30840
2.799922e6,49.9194,49.1,50.05,50.2,48.91,2021-11-23,30358
2.267746e6,50.0322,49.62,49.93,50.56,49.61,2021-11-24,20628
1.971052e6,48.0912,47.99,48.38,48.96,47.44,2021-11-26,21711
2.915831e6,47.8498,48.82,47.71,49.186,47.36,2021-11-29,28408
6.87475e6,46.1327,47.01,45.83,47.62,45.72,2021-11-30,47267
3.214469e6,45.9111,46.67,44.97,47.32,44.96,2021-12-01,38259
3.58942e6,46.9752,45.97,47.23,47.475,45.57,2021-12-02,33099
3.330716e6,46.4587,47.22,46.31,47.409,45.92,2021-12-03,36276
4.453561e6,47.1484,47.04,47.03,47.9299,46.63,2021-12-06,29554
2.8145e6,48.4187,47.79,48.34,48.75,47.51,2021-12-07,33164
2.474778e6,48.3791,48.12,48.44,48.705,47.47,2021-12-08,32263
1.869837e6,48.3584,48.15,48.31,48.85,48.05,2021-12-09,23041
2.379537e6,48.4399,48.82,48.63,48.96,47.825,2021-12-10,23910
2.254874e6,47.47,48.41,47.18,48.47,47.1,2021-12-13,27108
3.360565e6,48.12,47.02,48.08,48.59,46.9,2021-12-14,28004
2.951201e6,47.5025,47.79,47.84,48.04,46.79,2021-12-15,29507
2.909109e6,47.7942,48.61,47.36,48.84,47.28,2021-12-16,29601
6.247001e6,46.2384,46.81,46.24,46.895,45.52,2021-12-17,34830
3.547219e6,44.8157,45.27,45.03,45.405,44.175,2021-12-20,28928
2.534186e6,46.3536,45.61,46.46,46.69,45.54,2021-12-21,22073
