v,vw,o,c,h,l,t,n
4.997401e6,204.444,204.84,204.65,205.33,202.5201,2021-12-08,63137
4.992004e6,205.5082,204.58,206.0,207.16,202.95,2021-12-09,57634
3.410195e6,209.1649,206.84,209.81,210.04,205.82,2021-12-10,50281
2.892303e6,209.583,209.8,209.23,210.75,208.6,2021-12-13,46182
3.790608e6,207.4896,208.83,206.68,211.54,205.91,2021-12-14,61393
2.951968e6,208.642,207.5464,209.76,210.4,205.24,2021-12-15,52694
2.993211e6,210.0679,211.25,209.61,211.28,209.3,2021-12-16,48875
5.586775e6,206.527,209.46,205.17,210.11,204.71,2021-12-17,54429
3.387351e6,199.6863,202.12,199.85,202.6548,198.1,2021-12-20,57428
2.628177e6,201.6589,201.15,201.67,202.78,200.31,2021-12-21,44174
